match_id,home_team,away_team,home_elo,away_elo,elo_diff,home_form5,away_form5,form_diff,home_avg_goals,away_avg_goals,home_avg_conceded,away_avg_conceded,home_possession_avg,away_possession_avg,home_shots_avg,away_shots_avg,opponent_style_home,opponent_style_away,home_strategy_used,away_strategy_used,home_formation_used,away_formation_used,result,goal_diff
136,Team_9,Team_12,1452,1703,-251,4,8,-4,0.75,2.01,2.2,0.58,64.43,34.64,18.19,16.95,Defensive,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,0.17
137,Team_6,Team_10,1988,1558,430,8,10,-2,2.52,1.43,1.06,1.63,60.2,42.42,17.17,12.1,Defensive,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,0.89
138,Team_19,Team_13,1730,1743,-13,13,5,8,1.99,1.26,1.57,1.54,54.09,44.71,13.68,14.35,Attacking,Attacking,Counter Attack,Counter Attack,4-4-2,4-4-2,Draw,0.45
139,Team_3,Team_19,1896,1690,206,11,5,6,0.67,1.89,1.64,1.55,51.59,47.21,18.09,13.27,Possession,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.88
140,Team_10,Team_20,1853,1620,233,9,8,1,1.37,1.42,1.49,1.41,55.2,47.45,17.38,16.05,Defensive,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.04
141,Team_12,Team_18,1826,1420,406,6,10,-4,0.52,1.99,2.03,0.91,63.18,32.42,19.08,10.92,Attacking,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.39
142,Team_17,Team_11,1733,1772,-39,3,13,-10,1.21,2.35,1.42,1.03,55.26,46.9,9.82,11.79,Possession,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,0.18
143,Team_4,Team_14,1744,1749,-5,10,6,4,2.07,0.92,1.39,1.71,42.67,58.0,9.59,19.48,Attacking,Possession,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,0.36
144,Team_5,Team_14,1851,1784,67,11,7,4,1.71,0.76,0.5,1.58,52.88,48.06,17.11,15.05,Counter,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.13
145,Team_20,Team_18,1777,1983,-206,7,0,7,1.04,2.3,0.97,1.9,50.59,51.09,7.34,14.73,Defensive,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.86
146,Team_14,Team_19,1838,1641,197,4,14,-10,1.04,2.5,1.3,1.41,44.46,53.66,9.22,8.89,Possession,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.37
147,Team_3,Team_9,1922,1989,-67,12,12,0,0.63,0.83,0.97,1.51,56.9,42.53,12.24,16.14,Counter,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,-0.88
148,Team_15,Team_19,1858,1679,179,11,13,-2,0.74,2.17,1.48,0.97,41.99,53.87,18.52,8.69,Possession,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.23
149,Team_1,Team_16,1752,1469,283,8,6,2,0.66,1.69,0.61,1.86,45.84,54.56,18.32,15.11,Possession,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,-1.2
150,Team_16,Team_7,1780,1457,323,2,5,-3,2.04,2.79,1.63,1.45,58.27,41.38,6.84,13.87,Counter,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,0.59
151,Team_9,Team_20,1947,1852,95,12,12,0,2.09,0.96,1.41,0.66,51.26,51.3,10.87,15.31,Counter,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,1.43
152,Team_7,Team_3,1914,1941,-27,12,6,6,1.42,0.85,2.19,2.08,53.5,49.92,13.29,14.73,Counter,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Away Win,-0.66
153,Team_16,Team_18,1855,1560,295,4,11,-7,2.3,2.13,0.56,1.02,46.58,52.02,7.23,19.12,Defensive,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,1.28
154,Team_16,Team_15,1848,1579,269,13,6,7,2.67,2.51,0.77,1.84,54.36,46.31,11.47,13.02,Defensive,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,0.83
155,Team_10,Team_8,1960,1441,519,5,1,4,1.94,2.05,1.41,1.73,43.53,53.59,17.46,10.52,Attacking,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,0.21
156,Team_10,Team_19,1977,1529,448,2,1,1,2.7,1.82,2.09,1.48,51.98,46.16,14.49,7.95,Possession,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,1.22
157,Team_17,Team_12,1735,1637,98,12,3,9,1.66,1.42,0.75,1.12,41.7,53.56,7.89,19.48,Counter,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.54
158,Team_15,Team_9,1411,1527,-116,11,12,-1,2.65,2.52,0.97,1.95,40.01,55.17,14.44,11.11,Possession,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.7
159,Team_8,Team_4,1686,1916,-230,2,1,1,1.56,0.63,2.19,0.6,57.38,47.46,9.35,7.99,Counter,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,0.96
160,Team_4,Team_18,1728,1555,173,13,13,0,0.73,2.09,0.61,1.37,64.92,38.22,14.61,10.29,Defensive,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.64
161,Team_7,Team_16,1819,1523,296,5,6,-1,2.17,2.32,1.19,1.61,48.86,51.4,12.74,8.48,Defensive,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,0.56
162,Team_7,Team_10,1997,1909,88,6,1,5,0.81,1.46,1.84,1.49,57.02,39.88,14.67,10.53,Counter,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,-0.68
163,Team_6,Team_10,1641,1892,-251,4,4,0,2.34,2.71,1.33,0.69,53.7,45.84,17.82,7.37,Defensive,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,1.65
164,Team_2,Team_2,1909,1945,-36,3,11,-8,2.0,2.36,1.54,1.96,49.81,54.75,7.86,7.43,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,0.04
165,Team_16,Team_4,1519,1792,-273,8,0,8,2.36,0.68,0.97,2.08,46.33,56.48,17.55,12.94,Counter,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.28
166,Team_16,Team_15,1599,1478,121,0,11,-11,1.54,2.53,0.68,2.18,51.08,44.4,6.53,16.45,Attacking,Counter,High Press,Low Block,4-3-3,5-3-2,Draw,-0.64
167,Team_9,Team_16,1784,1834,-50,7,2,5,0.53,2.7,1.75,1.1,47.41,51.09,16.85,15.26,Counter,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,-0.57
168,Team_16,Team_3,1939,1962,-23,10,9,1,0.73,2.02,1.8,0.95,40.52,55.3,19.55,10.14,Attacking,Attacking,Counter Attack,Counter Attack,4-4-2,4-4-2,Draw,-0.22
169,Team_19,Team_10,1759,1728,31,1,14,-13,0.97,0.78,1.55,1.82,56.1,44.2,6.59,19.56,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Home Win,-0.85
170,Team_4,Team_18,1548,1887,-339,1,5,-4,1.62,2.62,1.39,1.55,43.92,51.52,7.55,14.38,Attacking,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.07
171,Team_17,Team_13,1887,1523,364,9,8,1,0.88,1.13,2.08,1.65,52.4,42.73,19.89,15.4,Possession,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.77
172,Team_10,Team_19,1621,1438,183,0,11,-11,2.61,1.08,1.78,1.28,61.05,41.23,16.87,15.19,Possession,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,1.33
173,Team_20,Team_2,1602,1655,-53,5,5,0,2.76,2.66,0.57,0.78,43.29,58.97,17.45,8.99,Possession,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,1.98
174,Team_7,Team_9,1806,1487,319,11,12,-1,1.45,2.24,1.76,1.54,42.65,53.87,7.31,14.08,Attacking,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.09
175,Team_8,Team_6,1680,1527,153,4,14,-10,0.87,1.78,1.88,1.76,62.04,35.74,8.72,18.32,Attacking,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.89
176,Team_14,Team_15,1890,1872,18,9,4,5,2.19,1.92,0.82,1.1,59.59,40.95,6.07,16.65,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Home Win,1.09
177,Team_2,Team_8,1965,1411,554,0,13,-13,0.97,2.7,1.13,1.06,43.72,54.34,18.27,19.95,Possession,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.09
178,Team_15,Team_3,1531,1780,-249,3,3,0,2.29,1.0,0.73,1.63,40.05,56.73,6.41,8.34,Counter,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,0.66
179,Team_19,Team_7,1587,1456,131,12,3,9,1.43,2.51,1.37,1.73,42.6,54.65,15.84,6.74,Defensive,Counter,High Press,Low Block,4-3-3,5-3-2,Away Win,-0.3
180,Team_18,Team_8,1935,1561,374,13,1,12,1.88,0.55,1.05,1.58,43.72,58.23,16.44,19.75,Possession,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,0.3
181,Team_3,Team_2,1516,1418,98,12,3,9,0.78,2.19,0.9,1.13,41.56,61.45,16.73,16.27,Defensive,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,-0.35
182,Team_19,Team_10,1517,1560,-43,0,5,-5,1.96,2.31,0.7,1.2,61.0,37.84,14.01,14.23,Defensive,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.76
183,Team_10,Team_13,1904,1899,5,12,9,3,1.27,0.56,0.54,1.91,46.83,53.35,10.18,19.17,Possession,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Draw,-0.64
184,Team_3,Team_20,1825,1946,-121,13,9,4,2.51,2.44,0.82,1.86,51.45,48.38,7.87,7.13,Counter,Possession,Low Block,High Press,5-3-2,4-3-3,Draw,0.65
185,Team_11,Team_20,1694,1712,-18,3,5,-2,0.63,1.02,0.72,1.18,63.07,36.65,6.19,9.96,Attacking,Possession,Counter Attack,Balanced,4-4-2,4-2-3-1,Away Win,-0.55
186,Team_8,Team_19,1813,1741,72,11,6,5,1.07,2.58,0.92,0.96,58.98,40.52,16.87,6.92,Counter,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Home Win,0.11
187,Team_19,Team_2,1627,1995,-368,1,9,-8,1.79,1.3,1.04,1.81,42.16,55.21,16.25,13.68,Attacking,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.02
188,Team_17,Team_15,1871,1598,273,4,9,-5,2.4,2.31,1.56,1.34,64.49,31.96,16.15,8.68,Defensive,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,1.06
189,Team_14,Team_16,1704,1770,-66,8,4,4,1.9,1.3,0.69,0.76,45.63,51.88,17.91,13.86,Counter,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,1.14
190,Team_14,Team_11,1992,1972,20,12,1,11,1.43,1.75,1.85,1.43,55.32,41.94,17.86,12.0,Attacking,Possession,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,0.0
191,Team_11,Team_14,1916,1913,3,5,8,-3,2.04,1.56,1.2,1.61,53.64,41.98,13.18,17.29,Counter,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Home Win,0.43
192,Team_13,Team_18,1642,1960,-318,6,4,2,0.88,1.26,1.79,1.38,45.12,58.66,18.31,18.19,Possession,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.5
193,Team_3,Team_11,1780,1457,323,11,9,2,1.78,1.77,0.66,1.08,47.06,51.85,17.18,11.21,Attacking,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,0.7
194,Team_4,Team_13,1778,1577,201,10,2,8,1.51,0.95,0.82,0.66,48.92,53.65,9.87,10.37,Counter,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,0.85
195,Team_14,Team_2,1958,1637,321,7,1,6,0.86,2.1,1.85,1.04,61.43,42.63,9.88,19.77,Attacking,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.18
196,Team_16,Team_15,1619,1528,91,6,7,-1,2.56,2.0,0.76,1.25,55.38,40.45,18.35,17.25,Defensive,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,1.31
197,Team_18,Team_5,1415,1528,-113,14,12,2,2.76,2.04,1.58,0.78,62.05,37.22,8.27,6.18,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,1.98
198,Team_16,Team_4,1936,1530,406,0,3,-3,2.15,2.55,0.63,1.74,44.69,58.89,17.47,13.57,Counter,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,0.41
199,Team_6,Team_10,1610,1971,-361,11,8,3,1.58,2.39,1.28,1.11,52.36,50.92,10.69,8.43,Attacking,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.47
200,Team_8,Team_4,1676,1555,121,7,9,-2,0.73,1.05,0.74,1.09,51.26,51.23,15.12,14.69,Attacking,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.36
201,Team_5,Team_16,1672,1688,-16,3,12,-9,2.06,1.25,1.67,0.62,44.37,59.19,9.18,17.72,Possession,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Away Win,1.44
202,Team_14,Team_16,1590,1978,-388,3,9,-6,1.68,1.2,0.86,0.56,47.6,53.93,19.14,18.2,Counter,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,1.12
203,Team_15,Team_18,1950,1792,158,2,11,-9,2.03,1.1,2.04,1.64,54.01,42.1,12.26,12.45,Possession,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,0.39
204,Team_20,Team_17,1900,1946,-46,2,13,-11,2.35,1.6,0.53,1.22,40.68,63.98,7.78,15.91,Defensive,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,1.13
205,Team_9,Team_14,1825,1674,151,8,11,-3,0.54,2.71,1.74,1.02,60.73,37.09,18.22,7.58,Defensive,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.48
206,Team_10,Team_10,1836,1864,-28,13,8,5,0.53,1.58,1.01,1.52,47.43,50.57,16.4,6.67,Counter,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,-0.99
207,Team_15,Team_18,1467,1913,-446,8,12,-4,1.86,2.55,0.82,0.63,45.99,56.96,6.49,14.16,Possession,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,1.23
208,Team_18,Team_18,1975,1893,82,1,4,-3,1.7,0.65,1.91,1.52,42.87,53.07,18.73,15.37,Possession,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.18
209,Team_7,Team_8,1881,1879,2,0,7,-7,1.69,1.49,1.04,1.24,59.35,41.67,18.5,12.21,Possession,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.45
210,Team_14,Team_2,1631,1932,-301,2,5,-3,1.86,2.12,0.9,1.37,42.61,56.24,12.83,15.13,Possession,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.49
211,Team_13,Team_13,1593,1561,32,10,6,4,2.76,1.12,1.19,2.02,40.07,55.33,14.46,18.7,Counter,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.74
212,Team_5,Team_17,1866,1779,87,9,0,9,1.54,1.59,1.56,1.3,51.19,48.55,14.27,13.52,Defensive,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,0.24
213,Team_15,Team_4,1448,1701,-253,0,13,-13,2.42,2.44,0.98,1.29,50.96,46.23,11.56,6.62,Counter,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,1.13
214,Team_5,Team_14,1632,1743,-111,4,0,4,1.92,0.76,1.09,1.36,61.86,38.08,15.83,19.9,Possession,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Away Win,0.56
215,Team_16,Team_9,1732,1526,206,13,12,1,1.41,1.47,1.2,2.04,57.85,43.23,10.33,17.53,Defensive,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.63
216,Team_3,Team_11,1502,1649,-147,4,7,-3,2.48,0.5,1.72,1.91,41.01,62.71,9.59,15.31,Counter,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,0.57
217,Team_16,Team_18,1819,1993,-174,4,2,2,1.87,1.76,2.03,1.19,48.03,54.47,11.78,15.05,Possession,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,0.68
218,Team_8,Team_10,1601,1849,-248,2,10,-8,1.88,1.65,0.74,0.7,43.86,52.86,14.93,16.37,Attacking,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,1.18
219,Team_4,Team_4,1786,1749,37,7,1,6,0.53,1.47,1.0,1.33,54.43,41.01,7.72,13.82,Defensive,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Draw,-0.8
220,Team_10,Team_1,1622,1678,-56,7,8,-1,0.65,1.39,1.95,1.19,41.94,58.49,18.06,14.26,Possession,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,-0.54
221,Team_10,Team_12,1763,1850,-87,2,11,-9,1.83,2.25,0.67,2.01,40.31,58.39,6.38,11.5,Attacking,Counter,Counter Attack,Balanced,4-4-2,4-2-3-1,Home Win,-0.18
222,Team_8,Team_17,1689,1839,-150,11,4,7,1.99,0.6,1.8,2.11,48.49,51.68,11.3,6.09,Counter,Possession,Low Block,High Press,5-3-2,4-3-3,Home Win,-0.12
223,Team_6,Team_3,1878,1874,4,13,10,3,1.22,2.06,1.53,1.12,45.45,59.43,12.36,15.64,Possession,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,0.1
224,Team_19,Team_5,1833,1775,58,7,10,-3,1.72,0.81,0.67,0.86,63.14,36.0,11.54,10.38,Possession,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.86
225,Team_9,Team_15,1524,1644,-120,13,9,4,2.57,0.77,2.13,1.03,62.21,38.82,17.57,19.78,Defensive,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,1.54
226,Team_10,Team_18,1476,1458,18,14,13,1,1.4,1.39,1.08,1.42,43.85,56.69,13.58,16.67,Counter,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Draw,-0.02
227,Team_12,Team_19,1778,1742,36,2,2,0,1.2,1.1,0.83,0.6,48.56,49.14,19.53,13.81,Defensive,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Draw,0.6
228,Team_9,Team_15,1898,1784,114,11,14,-3,0.82,1.52,1.56,1.33,50.04,54.9,18.32,14.73,Counter,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,-0.51
229,Team_13,Team_16,1564,1919,-355,11,4,7,1.59,1.75,0.89,2.14,62.74,39.48,13.47,18.18,Counter,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.55
230,Team_19,Team_12,1794,1886,-92,11,4,7,2.33,1.13,1.99,2.1,43.72,55.91,19.73,12.77,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,0.23
231,Team_1,Team_13,1981,1627,354,5,10,-5,0.97,2.25,1.16,1.37,52.31,48.46,18.12,19.73,Counter,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.4
232,Team_19,Team_2,1481,1764,-283,2,14,-12,0.75,2.46,1.25,1.94,62.33,33.29,18.37,12.28,Counter,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,-1.19
233,Team_8,Team_20,1412,1893,-481,12,14,-2,2.19,2.25,2.08,0.55,61.8,38.47,14.86,15.02,Possession,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,1.64
234,Team_7,Team_20,1603,1593,10,8,7,1,2.19,1.72,1.85,2.18,45.02,59.93,7.26,6.03,Counter,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.01
235,Team_4,Team_2,1978,1464,514,3,8,-5,1.96,0.66,0.51,2.09,60.55,42.54,18.38,15.8,Counter,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.13
236,Team_2,Team_19,1503,1934,-431,8,1,7,0.68,1.44,1.19,0.61,48.72,47.39,17.32,19.27,Counter,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,0.07
237,Team_3,Team_10,1689,1444,245,12,2,10,1.7,1.19,0.63,1.35,59.86,42.21,6.7,7.02,Counter,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,0.35
238,Team_6,Team_7,1412,1583,-171,14,14,0,1.03,1.15,1.87,2.08,50.13,53.93,10.5,12.67,Counter,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-1.05
239,Team_17,Team_9,1720,1632,88,13,4,9,0.58,0.99,1.21,1.79,44.7,57.5,18.14,12.36,Defensive,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,-1.21
240,Team_10,Team_11,1883,1855,28,5,3,2,1.97,1.71,1.29,0.9,47.58,50.32,13.89,7.68,Defensive,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,1.07
241,Team_3,Team_5,1458,1870,-412,7,1,6,1.42,0.86,2.0,1.9,58.04,39.68,11.63,7.44,Attacking,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.48
242,Team_12,Team_3,1640,1553,87,1,5,-4,2.13,0.64,1.93,0.51,46.17,56.24,10.43,7.43,Defensive,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,1.62
243,Team_9,Team_18,1976,1536,440,10,1,9,1.22,2.31,2.02,1.24,62.75,36.02,19.5,7.25,Possession,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.02
244,Team_12,Team_9,1870,1617,253,12,0,12,2.64,2.44,1.65,0.74,46.36,57.4,8.56,9.9,Attacking,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,1.9
245,Team_8,Team_16,1922,1851,71,14,8,6,1.19,0.74,1.83,1.6,41.2,57.4,19.4,13.01,Possession,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,-0.41
246,Team_20,Team_8,1952,1754,198,14,1,13,1.96,2.27,0.5,1.96,44.65,55.87,11.82,16.08,Attacking,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,0.0
247,Team_10,Team_14,1728,1565,163,10,5,5,2.52,1.0,1.65,1.53,47.38,48.99,15.12,16.34,Attacking,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,0.99
248,Team_2,Team_2,1427,1725,-298,11,11,0,1.41,2.14,0.84,2.01,47.19,51.49,6.81,7.56,Attacking,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.6
249,Team_4,Team_4,1964,1443,521,14,4,10,2.08,1.06,2.05,1.93,57.73,46.76,6.44,16.31,Counter,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,0.15
250,Team_13,Team_15,1416,1581,-165,3,7,-4,2.17,2.52,0.57,1.18,59.06,40.49,9.74,9.08,Defensive,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.99
251,Team_19,Team_5,1901,1574,327,13,8,5,0.78,1.11,0.53,1.0,59.33,40.85,10.87,11.2,Counter,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.22
252,Team_20,Team_14,1927,1954,-27,4,3,1,1.76,2.52,1.65,1.43,60.74,40.32,10.08,8.9,Possession,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Draw,0.33
253,Team_12,Team_7,1458,1594,-136,12,8,4,2.66,1.89,1.3,0.6,56.79,44.03,19.86,9.35,Counter,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,2.06
254,Team_12,Team_4,1833,1730,103,14,11,3,2.29,0.97,1.73,1.55,62.4,41.07,10.41,9.87,Possession,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,0.74
255,Team_13,Team_9,1860,1855,5,7,3,4,1.39,2.05,0.94,1.09,62.94,34.97,12.58,18.46,Counter,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,0.3
256,Team_15,Team_3,1888,1641,247,9,0,9,2.64,1.64,0.89,0.58,50.39,47.63,16.66,10.96,Defensive,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,2.06
257,Team_2,Team_11,1521,1676,-155,13,4,9,1.93,2.64,1.79,1.43,44.51,55.08,13.85,18.1,Defensive,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.5
258,Team_7,Team_3,1919,1827,92,12,10,2,2.05,0.82,2.19,1.4,49.8,51.79,7.52,14.91,Defensive,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.65
259,Team_8,Team_11,1651,1959,-308,7,10,-3,2.76,1.81,0.94,1.24,54.84,40.89,14.71,19.74,Defensive,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,1.52
260,Team_9,Team_5,1659,1970,-311,12,1,11,2.11,1.41,2.12,2.14,49.82,53.72,16.82,10.34,Defensive,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.03
261,Team_6,Team_4,1826,1438,388,0,10,-10,2.71,2.26,1.95,1.53,60.89,41.95,11.28,13.73,Defensive,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,1.18
262,Team_12,Team_8,1654,1570,84,4,7,-3,2.36,0.91,1.37,1.87,46.35,51.11,11.64,18.52,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Home Win,0.49
263,Team_6,Team_9,1572,1409,163,3,8,-5,0.85,2.78,2.12,1.34,52.82,47.0,14.9,7.27,Counter,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.49
264,Team_14,Team_17,1758,1416,342,1,12,-11,1.08,1.8,1.11,1.62,46.01,50.91,18.86,7.43,Attacking,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.54
265,Team_15,Team_12,1665,1714,-49,10,8,2,0.59,0.58,0.8,1.97,47.06,57.44,14.14,12.11,Attacking,Attacking,Counter Attack,Counter Attack,4-4-2,4-4-2,Draw,-1.38
266,Team_17,Team_8,1498,1987,-489,9,2,7,1.15,1.31,2.02,2.11,62.31,36.88,16.93,12.67,Attacking,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.96
267,Team_15,Team_1,1798,1508,290,12,7,5,0.93,1.26,1.95,0.85,41.78,53.91,19.17,13.1,Attacking,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,0.08
268,Team_14,Team_4,1766,1679,87,10,7,3,0.61,2.17,1.82,1.1,60.62,39.54,12.49,6.64,Attacking,Possession,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,-0.49
269,Team_3,Team_3,1678,1980,-302,14,13,1,1.76,1.72,1.5,0.6,49.05,53.18,8.81,8.85,Possession,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,1.16
270,Team_3,Team_5,1484,1716,-232,3,2,1,2.53,0.62,0.82,1.03,58.29,43.12,11.82,16.63,Counter,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,1.5
271,Team_13,Team_20,1705,1941,-236,13,4,9,2.14,2.38,0.81,1.13,62.55,40.52,19.79,16.56,Counter,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,1.01
272,Team_20,Team_14,1612,1709,-97,4,7,-3,2.02,0.68,1.43,1.71,44.18,58.63,14.17,19.33,Counter,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.31
273,Team_18,Team_7,1409,1904,-495,0,3,-3,2.68,1.95,0.72,1.45,59.52,42.56,8.41,19.61,Attacking,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,1.23
